timestamp,Daily_kWh
2042-02-14,728.6673065786176
2042-02-15,690.7255856519868
2042-02-16,600.9544026076
2042-02-17,870.1617389050426
2042-02-18,949.6444674871984
2042-02-19,485.81201135127515
2042-02-20,755.8467275368674
2042-02-21,732.0259378304282
2042-02-22,641.1520292697811
2042-02-23,259.1831128016822
2042-02-24,210.04806376529166
2042-02-25,621.1122743392567
2042-02-26,827.0345691407128
2042-02-27,289.33239138054387
2042-02-28,743.6631356823796
2042-03-01,598.0789326451782
2042-03-02,412.185213715016
2042-03-03,457.360531171965
2042-03-04,281.28710117438607
2042-03-05,197.86163309122944
2042-03-06,792.9597682735009
2042-03-07,962.41028160995
2042-03-08,548.1677612877905
2042-03-09,288.86362927363035
2042-03-10,880.1997421743429
2042-03-11,802.5051661233242
2042-03-12,593.6462360412062
2042-03-13,915.1814299114316
2042-03-14,392.2852479340784
2042-03-15,141.35134220117988
2042-03-16,373.74926609133934
2042-03-17,843.5567294055787
2042-03-18,869.174404513643
2042-03-19,889.849696218389
2042-03-20,451.9779085314542
2042-03-21,299.03803131645435
2042-03-22,644.3917312316227
2042-03-23,905.3338979595073
2042-03-24,588.2890624759427
2042-03-25,292.50316045294585
2042-03-26,217.08440059057796
2042-03-27,791.4820960494609
2042-03-28,668.4449411329509
2042-03-29,680.2049471183288
2042-03-30,729.5516940908908
2042-03-31,941.4343009585143
2042-04-01,232.2352133477235
2042-04-02,247.6854276269975
2042-04-03,485.1842821992265
2042-04-04,254.22271232726158
2042-04-05,824.2270291263713
2042-04-06,368.60512807331935
2042-04-07,976.5818843402636
2042-04-08,552.9837152801723
2042-04-09,769.8144633824749
2042-04-10,907.8251055340952
2042-04-11,852.3067402406919
2042-04-12,271.85905066653544
2042-04-13,864.0769452482721
2042-04-14,866.1653685153809
2042-04-15,806.9930213033732
2042-04-16,800.3144588864052
2042-04-17,387.15838256829153
2042-04-18,614.712881429455
2042-04-19,689.5624091492491
2042-04-20,609.6750216856478
2042-04-21,633.6546419619322
2042-04-22,663.5600131986104
2042-04-23,551.347424763272
2042-04-24,647.0520265699013
2042-04-25,788.9510059600253
2042-04-26,724.3330253798172
2042-04-27,663.3042971935475
2042-04-28,665.7128701592494
2042-04-29,295.2681809147939
2042-04-30,716.7691781771293
2042-05-01,757.0107845209884
2042-05-02,557.0370396971683
2042-05-03,756.7267449495153
2042-05-04,454.02202241312466
2042-05-05,863.2538851006999
2042-05-06,716.1546749585013
2042-05-07,266.4828411499204
2042-05-08,762.0574405569071
2042-05-09,731.0602839353808
2042-05-10,211.10344551621031
2042-05-11,753.5916053431977
2042-05-12,820.3004540704633
2042-05-13,779.4617147227857
2042-05-14,879.6414594320784
2042-05-15,827.3342071951803
2042-05-16,765.1616327082986
2042-05-17,382.23342807819006
2042-05-18,850.6104483331897
2042-05-19,869.4019627668549
2042-05-20,690.1273282348424
2042-05-21,205.9993397139547
2042-05-22,758.4763386400491
2042-05-23,818.5807705452202
2042-05-24,572.4320158588263
2042-05-25,717.3860131113832
2042-05-26,883.6812264847784
2042-05-27,592.6122103371938
2042-05-28,551.9957655326355
2042-05-29,691.2251848318551
2042-05-30,696.8207689102777
2042-05-31,494.44734521342724
2042-06-01,743.2812271866525
2042-06-02,864.54627481713
2042-06-03,907.3552338044879
2042-06-04,669.6944626802483
2042-06-05,270.8020425426964
2042-06-06,396.020873650875
2042-06-07,861.7635444299507
2042-06-08,177.35856286617482
2042-06-09,161.56052551418776
2042-06-10,664.7192366466408
2042-06-11,502.5238575585764
2042-06-12,777.116347085947
2042-06-13,806.360426202743
2042-06-14,446.9729859877083
2042-06-15,188.60840811469058
2042-06-16,385.7564239332404
2042-06-17,871.0427992196929
2042-06-18,952.8172922927643
2042-06-19,860.2037516053515
2042-06-20,702.3007442097553
2042-06-21,736.4505631054087
2042-06-22,986.6338099045798
2042-06-23,732.9742842126037
2042-06-24,852.9161282427964
2042-06-25,753.2840386202723
2042-06-26,820.7000229816229
2042-06-27,351.8069285965481
2042-06-28,460.1109709373549
2042-06-29,564.6519297537806
2042-06-30,810.5466393210982
2042-07-01,594.2851593831093
2042-07-02,664.2434495944578
2042-07-03,684.4670523172077
2042-07-04,627.1852454051893
2042-07-05,354.53021208479595
2042-07-06,873.6448181559078
2042-07-07,886.7397513458742
2042-07-08,806.381759748436
2042-07-09,737.9056808540297
2042-07-10,469.1145591555475
2042-07-11,685.0279326709414
2042-07-12,735.3014217804206
2042-07-13,825.2777666474501
2042-07-14,833.1549436494524
2042-07-15,759.6427452922608
2042-07-16,625.5296191275341
2042-07-17,815.7512323525066
2042-07-18,688.0181544540674
2042-07-19,825.1704355805172
2042-07-20,391.4812761820301
2042-07-21,799.8305378836237
2042-07-22,890.2917262601634
2042-07-23,849.0018333680584
2042-07-24,646.0385076966867
2042-07-25,642.8300874982423
2042-07-26,886.0943562139922
2042-07-27,773.9911949107084
2042-07-28,937.9159259698074
2042-07-29,883.3074313047132
2042-07-30,550.5915692968993
2042-07-31,801.4930205505226
2042-08-01,627.4715786632803
2042-08-02,803.3024478904438
2042-08-03,449.354812860858
2042-08-04,310.2000655996817
2042-08-05,880.3660048792993
2042-08-06,666.906967485193
2042-08-07,733.1388920583944
2042-08-08,860.1095872457906
2042-08-09,309.6436077122241
2042-08-10,745.1580656040893
2042-08-11,143.43728570257645
2042-08-12,351.65768705325996
2042-08-13,374.9035163008204
2042-08-14,563.5861725344216
2042-08-15,299.0902958202524
2042-08-16,126.80202360456285
2042-08-17,241.023617708363
2042-08-18,852.1148398837262
2042-08-19,258.73487442625657
2042-08-20,717.1806807904786
2042-08-21,294.9508399779045
2042-08-22,432.4218766834804
2042-08-23,615.0028197250311
2042-08-24,900.811004425244
2042-08-25,821.5037089159476
2042-08-26,166.8663266774362
2042-08-27,729.8663217461124
2042-08-28,884.571867810906
2042-08-29,807.6709505334411
2042-08-30,788.5593978459237
2042-08-31,313.99436755283403
2042-09-01,937.4686410441094
2042-09-02,687.8924738633264
2042-09-03,880.2421307050314
2042-09-04,848.2431941410316
2042-09-05,541.7863387502823
2042-09-06,526.4080502856702
2042-09-07,789.9954901672763
2042-09-08,715.480800237031
2042-09-09,669.8708081800121
2042-09-10,415.58937248869034
2042-09-11,135.39454510816893
2042-09-12,720.7663004512893
2042-09-13,588.7048394261282
2042-09-14,462.02968598933643
2042-09-15,871.6835537393267
2042-09-16,827.7819112069187
2042-09-17,655.107663574556
2042-09-18,911.4875688688163
2042-09-19,440.3774391395272
2042-09-20,561.6310831950067
2042-09-21,823.3179224772223
2042-09-22,781.2574875378509
2042-09-23,145.7330215504217
2042-09-24,571.1653290466273
2042-09-25,352.698471053422
2042-09-26,555.1731960455187
2042-09-27,606.6240262738194
2042-09-28,802.0941648130923
2042-09-29,350.83246369487017
2042-09-30,865.3168710220408
2042-10-01,777.6807028777263
2042-10-02,780.7717385137756
2042-10-03,764.9310405676505
2042-10-04,907.1906389876756
2042-10-05,740.7106805669055
2042-10-06,648.2755441896434
2042-10-07,470.201343222495
2042-10-08,880.0969441716104
2042-10-09,838.0108894453932
2042-10-10,848.9905349534519
2042-10-11,717.0556850236845
2042-10-12,798.0830867686336
2042-10-13,557.1996586519467
2042-10-14,674.7402735469508
2042-10-15,752.330697963544
2042-10-16,756.0754988189929
2042-10-17,217.22398240197685
2042-10-18,440.7340746126935
2042-10-19,193.653642416154
2042-10-20,821.2654162042985
2042-10-21,564.5030376321704
2042-10-22,939.2006246477096
2042-10-23,237.21439635531468
2042-10-24,756.9316820577533
2042-10-25,602.1939225118339
2042-10-26,767.1094067984053
2042-10-27,169.934341715126
2042-10-28,352.88212817353326
2042-10-29,507.15139293230317
2042-10-30,556.137864476804
2042-10-31,878.3119197647933
2042-11-01,838.8304312672318
2042-11-02,502.63539052494707
2042-11-03,694.7529896568589
2042-11-04,905.8636009627216
2042-11-05,364.36235220828286
2042-11-06,781.2269093118181
2042-11-07,392.1597082537715
2042-11-08,654.928115914017
2042-11-09,604.0412488560562
2042-11-10,778.990031428487
2042-11-11,610.4013767512811
2042-11-12,912.2698148024118
2042-11-13,696.9122937407474
2042-11-14,809.9186741920964
2042-11-15,194.44321596657218
2042-11-16,695.6805628314602
2042-11-17,190.73681282285372
2042-11-18,1011.6952201633428
2042-11-19,662.3984593879037
2042-11-20,878.4344244901707
2042-11-21,697.8467338507385
2042-11-22,749.8954186265246
2042-11-23,907.2556765009493
2042-11-24,387.08703675637116
2042-11-25,816.8700723965907
2042-11-26,654.4446393744759
2042-11-27,518.7251581295685
2042-11-28,262.70915060823734
2042-11-29,394.88075074863616
2042-11-30,792.5919647437386
2042-12-01,200.67160340370614
2042-12-02,743.7648048187934
2042-12-03,412.6506686680734
2042-12-04,316.62527240270487
2042-12-05,599.9550535233923
2042-12-06,746.2518214731297
2042-12-07,736.1659045799504
2042-12-08,353.71447692244647
2042-12-09,412.82168903048813
2042-12-10,948.164719296933
2042-12-11,241.86267251924028
2042-12-12,742.186126021092
2042-12-13,178.81893849009373
2042-12-14,791.6080152243902
2042-12-15,791.7682328878037
2042-12-16,932.0219997358622
2042-12-17,828.7204000601081
2042-12-18,667.0937263977432
2042-12-19,900.8237360170057
2042-12-20,196.35976853813358
2042-12-21,209.81974015028163
2042-12-22,517.0510799160659
2042-12-23,313.3003150807077
2042-12-24,856.1637444638222
2042-12-25,917.7791611363549
2042-12-26,392.61001596150544
2042-12-27,773.0283590677558
2042-12-28,389.9960951258794
2042-12-29,738.6286157764519
2042-12-30,849.3130060712086
2042-12-31,393.2674963021568
2043-01-01,925.1219173493828
2043-01-02,684.8234275621797
2043-01-03,916.4513410016086
2043-01-04,835.3273383759749
2043-01-05,719.3082177412754
2043-01-06,663.8890084962169
2043-01-07,783.17472692095
2043-01-08,854.7248458444453
2043-01-09,687.6276499138198
2043-01-10,258.80285640673526
2043-01-11,232.97994129001384
2043-01-12,452.6665133094994
2043-01-13,576.4673238659421
2043-01-14,845.4898584567042
2043-01-15,843.7747151089271
2043-01-16,818.5440280434266
2043-01-17,566.8097695343791
2043-01-18,593.6189660675273
2043-01-19,419.4599864326638
2043-01-20,807.2066777924252
2043-01-21,774.0805130347898
2043-01-22,570.8508411728664
2043-01-23,581.5213008451447
2043-01-24,272.9977919247748
2043-01-25,532.135166463893
2043-01-26,763.1062134577643
2043-01-27,411.91366190575326
2043-01-28,546.5055507225612
2043-01-29,728.5788249537225
2043-01-30,409.7694052399089
2043-01-31,807.8807171877144
2043-02-01,708.0374165397849
2043-02-02,449.1768941457441
2043-02-03,738.3296799340254
2043-02-04,631.4203233563188
2043-02-05,236.20761473657478
2043-02-06,524.8682587270407
2043-02-07,837.6484726930162
2043-02-08,922.2713579388694
2043-02-09,374.49981054141716
2043-02-10,689.1450514476976
2043-02-11,888.9069401024525
2043-02-12,307.0220178380147
2043-02-13,931.0867232678929
2043-02-14,173.15001142133212
2043-02-15,913.0738761528022
2043-02-16,692.0111002930087
2043-02-17,734.7024043330835
2043-02-18,989.568677668979
2043-02-19,550.9307594581262
2043-02-20,372.52441937328325
2043-02-21,884.9094382735136
2043-02-22,596.4866582437121
2043-02-23,889.0541096361312
2043-02-24,314.3440204072554
2043-02-25,737.8674164367989
2043-02-26,909.7125747188667
2043-02-27,738.3913305055719
2043-02-28,863.8614388760299
2043-03-01,961.5540828714255
2043-03-02,391.5839975139189
2043-03-03,673.7787666670871
2043-03-04,234.06082182808996
2043-03-05,820.1859110465438
2043-03-06,896.5568714071923
2043-03-07,612.7609865075788
2043-03-08,775.9404053581278
2043-03-09,205.71951856700818
2043-03-10,505.55824954961236
2043-03-11,768.0217532331468
2043-03-12,224.18646515959767
2043-03-13,178.89850491654664
2043-03-14,849.2401419980621
2043-03-15,540.0654869342051
2043-03-16,413.5755849771385
2043-03-17,159.8080868029627
2043-03-18,481.5185765891457
2043-03-19,578.4505880958568
2043-03-20,754.1333237663529
2043-03-21,846.7425963947004
2043-03-22,272.59257913333045
2043-03-23,786.7195911233689
2043-03-24,870.981447702069
2043-03-25,700.1625941538376
2043-03-26,179.676127942668
2043-03-27,804.8697691508256
2043-03-28,662.188201719763
2043-03-29,195.44018876026672
2043-03-30,471.5326287869589
2043-03-31,891.4002073697129
2043-04-01,536.7652813659389
2043-04-02,434.475147427748
2043-04-03,784.5956803811301
2043-04-04,777.7671692813718
2043-04-05,240.70911691826728
2043-04-06,731.720830248819
2043-04-07,469.23471393303316
2043-04-08,724.2952103914799
2043-04-09,672.289340702623
2043-04-10,380.42009238666094
2043-04-11,484.78740985066156
2043-04-12,239.16995820494688
2043-04-13,770.9585678049071
2043-04-14,387.24407338538026
2043-04-15,584.9500913412975
2043-04-16,562.5786029723326
2043-04-17,940.4881156336894
2043-04-18,392.17501658550384
2043-04-19,914.9813458149263
2043-04-20,762.2407852877845
2043-04-21,718.7164164911217
2043-04-22,194.5768197942864
2043-04-23,342.01898907985054
2043-04-24,825.9200224457372
2043-04-25,761.3108512566797
2043-04-26,247.4177997987955
2043-04-27,607.1362965653406
2043-04-28,450.8520883944927
2043-04-29,248.02431610671718
2043-04-30,637.9665316674973
2043-05-01,172.60130226860292
2043-05-02,200.95759169806095
2043-05-03,249.75327022233554
2043-05-04,211.8110981898503
2043-05-05,821.3177376115456
2043-05-06,581.1827559250587
2043-05-07,473.052056623684
2043-05-08,684.998682670704
2043-05-09,304.7481592680673
2043-05-10,610.5387166563683
2043-05-11,676.3492024245869
2043-05-12,1064.2503252836975
2043-05-13,700.335319455209
2043-05-14,215.59875422779396
2043-05-15,890.2368624282768
2043-05-16,544.0057328665673
2043-05-17,758.5388777039957
2043-05-18,813.146559774511
2043-05-19,196.394089033211
2043-05-20,736.8074025165464
2043-05-21,752.8597585724104
2043-05-22,434.5186683407148
2043-05-23,695.0692119406148
2043-05-24,839.0407653524129
2043-05-25,142.43510518313786
2043-05-26,798.1936195613015
2043-05-27,563.5229425559421
2043-05-28,860.9539533185057
2043-05-29,516.3383005571247
2043-05-30,409.7891386598764
2043-05-31,895.9575631979839
2043-06-01,740.1107090030313
2043-06-02,909.3175899950445
2043-06-03,941.7491881007411
2043-06-04,653.1009303071629
2043-06-05,690.1860464821325
2043-06-06,679.0588374968328
2043-06-07,777.2350797221022
2043-06-08,728.1374947471342
2043-06-09,584.8919412508601
2043-06-10,559.6003594614223
2043-06-11,832.3458882163258
2043-06-12,728.6881452870889
2043-06-13,566.2468966769134
2043-06-14,187.11631458378045
2043-06-15,245.32839165436133
2043-06-16,769.3719870209696
2043-06-17,608.1223708838198
2043-06-18,715.5033211582374
2043-06-19,707.5331847544288
2043-06-20,751.2948265820651
2043-06-21,723.570989168291
2043-06-22,654.5249971526157
2043-06-23,298.022648262049
2043-06-24,825.9696130254652
2043-06-25,343.873445636599
2043-06-26,891.7723870410022
2043-06-27,852.7518483922065
2043-06-28,861.0062753791781
2043-06-29,799.6787316628161
2043-06-30,782.569827874477
2043-07-01,829.2592243568845
2043-07-02,869.5748637432293
2043-07-03,596.3691563458924
2043-07-04,919.8320868191995
2043-07-05,549.2274063282414
2043-07-06,817.0408085664865
2043-07-07,783.1055686393306
2043-07-08,541.1858714630486
2043-07-09,166.19948460681908
2043-07-10,750.2794883545855
2043-07-11,924.3884024751833
2043-07-12,854.0259278577662
2043-07-13,385.92934388398976
2043-07-14,356.19087485960307
2043-07-15,888.9301896583149
2043-07-16,368.7972408954916
2043-07-17,758.5239988859003
2043-07-18,527.3353049517935
2043-07-19,895.1953587053065
2043-07-20,745.1235680421497
2043-07-21,601.9232623258755
2043-07-22,937.7859636414835
2043-07-23,785.7459777810219
2043-07-24,666.6109177075878
2043-07-25,453.4578590264033
2043-07-26,441.5681823350179
2043-07-27,226.9628928206856
2043-07-28,800.6719394345944
2043-07-29,755.6119974972507
2043-07-30,374.48685328819846
2043-07-31,219.1082691393221
2043-08-01,749.7757416335354
2043-08-02,818.5270361091918
2043-08-03,633.8190868196459
2043-08-04,354.36335940819504
2043-08-05,801.8838286600246
2043-08-06,592.1112604893232
2043-08-07,850.2259973641782
2043-08-08,634.9147592240489
2043-08-09,187.75970602269808
2043-08-10,230.01349881090508
2043-08-11,804.8664232001
2043-08-12,526.4447051537785
2043-08-13,643.524171374744
2043-08-14,660.2345032477336
2043-08-15,195.8224791664621
2043-08-16,178.8156349131255
2043-08-17,930.9517390268555
2043-08-18,364.4499697271894
2043-08-19,296.2686095935452
2043-08-20,231.71467805331952
2043-08-21,352.3935677924932
2043-08-22,731.7392131495029
2043-08-23,375.75291140566014
2043-08-24,895.7548098235525
2043-08-25,505.1771503901548
2043-08-26,687.952426879513
2043-08-27,690.1852871564174
2043-08-28,912.423376232263
2043-08-29,949.2627538940674
2043-08-30,948.8131392035867
2043-08-31,913.4162154159615
2043-09-01,490.0428742884236
2043-09-02,617.6263782861214
2043-09-03,406.09182178108387
2043-09-04,912.4593432461606
2043-09-05,231.29791468082684
2043-09-06,847.1927080002247
2043-09-07,580.4552949824704
2043-09-08,871.4965956066255
2043-09-09,691.6406116359283
2043-09-10,753.5969855790494
2043-09-11,170.2088435407989
2043-09-12,818.0215707167596
2043-09-13,575.8096484675534
2043-09-14,194.60122044939342
2043-09-15,855.5059666002072
2043-09-16,146.35994891337077
2043-09-17,655.3259008498577
2043-09-18,648.9877692695161
2043-09-19,899.4888556726454
2043-09-20,779.5800713338971
2043-09-21,932.3723166504443
2043-09-22,637.089638302559
2043-09-23,837.0527679879589
2043-09-24,633.8489457678818
2043-09-25,560.1624483495586
2043-09-26,978.3557315718704
2043-09-27,902.9494975276504
2043-09-28,316.22397869971616
2043-09-29,456.6472549609984
2043-09-30,594.908331098297
2043-10-01,661.8238821420825
2043-10-02,630.907460122843
2043-10-03,856.3602096178096
2043-10-04,865.3875701619614
2043-10-05,660.1675674940925
2043-10-06,410.00486020502035
2043-10-07,850.1502349217841
2043-10-08,711.6310226634506
2043-10-09,741.1562235932972
2043-10-10,781.691877392501
2043-10-11,739.5689565033938
2043-10-12,777.7810491602417
2043-10-13,942.7871776897016
2043-10-14,836.6922720920484
2043-10-15,929.705949951608
2043-10-16,688.0962252045556
2043-10-17,660.9088841754788
2043-10-18,723.2505503836696
2043-10-19,388.2342386618616
2043-10-20,409.4601133278966
2043-10-21,813.2209474701582
2043-10-22,645.1242782110571
2043-10-23,379.0905638473093
2043-10-24,208.98121211010306
2043-10-25,618.7942441949473
2043-10-26,412.3331341245779
2043-10-27,260.8389282190895
2043-10-28,745.0857390294519
2043-10-29,714.9153533858574
2043-10-30,387.7330195365257
2043-10-31,377.20234811751203
2043-11-01,782.173277242328
2043-11-02,704.1549128004941
2043-11-03,533.6442842432015
2043-11-04,606.0267698768648
2043-11-05,720.9162275520957
2043-11-06,737.9802944762088
2043-11-07,956.0613826287558
2043-11-08,474.4314131026189
2043-11-09,767.9585603433374
2043-11-10,747.5220657816865
2043-11-11,550.4950988797412
2043-11-12,806.5828926961344
2043-11-13,765.8813420383229
2043-11-14,954.0382421828564
2043-11-15,875.9150708220996
2043-11-16,924.0099762909433
2043-11-17,926.2869876617507
2043-11-18,522.3659236746804
2043-11-19,828.9893314439724
2043-11-20,389.63795764600883
2043-11-21,753.0993980244771
2043-11-22,850.3571662646663
2043-11-23,626.3200862322432
2043-11-24,507.95156878856807
2043-11-25,562.1905566216831
2043-11-26,836.8185838848289
2043-11-27,165.99303260283662
2043-11-28,799.122231795091
2043-11-29,640.8719641489079
2043-11-30,832.4882959945347
2043-12-01,767.6291788733722
2043-12-02,713.5984876726294
2043-12-03,869.1761967656431
2043-12-04,331.9484469515965
2043-12-05,679.7960984137426
2043-12-06,672.2685931387846
2043-12-07,852.0116868061777
2043-12-08,840.8481754426618
2043-12-09,214.1846221487717
2043-12-10,692.5796376817073
2043-12-11,872.9147783316749
2043-12-12,790.587336012213
2043-12-13,608.4312974796138
2043-12-14,881.4385519012428
2043-12-15,812.5594768138066
2043-12-16,376.2699132198999
2043-12-17,340.9285017141029
2043-12-18,790.5503571637563
2043-12-19,762.8373956895224
2043-12-20,717.3383366341961
2043-12-21,793.7891679306255
2043-12-22,833.1128031226316
2043-12-23,658.0717670354019
2043-12-24,764.2734966573706
2043-12-25,491.57592360825385
2043-12-26,445.0776530783583
2043-12-27,483.18969718873296
2043-12-28,426.76883087308
2043-12-29,194.97038378567618
2043-12-30,273.7804073537903
2043-12-31,805.1792082497861
2044-01-01,591.5642930071255
2044-01-02,913.0201333683613
2044-01-03,344.7227280456177
2044-01-04,813.9929887230534
2044-01-05,863.0284497897113
2044-01-06,713.6217286922032
2044-01-07,526.0233816179012
2044-01-08,843.6461196849062
2044-01-09,738.6974636444921
2044-01-10,307.59536797806726
2044-01-11,783.0094190755442
2044-01-12,870.7372827935762
2044-01-13,187.5490346161733
2044-01-14,713.5447534272835
2044-01-15,507.9642243688181
2044-01-16,213.66288508522797
2044-01-17,249.8883801789672
2044-01-18,729.8505425599716
2044-01-19,786.9689447657961
2044-01-20,858.7172462238001
2044-01-21,201.56457725556947
2044-01-22,264.62054698032006
2044-01-23,711.0863338378151
2044-01-24,530.558104991307
2044-01-25,191.4360701985138
2044-01-26,367.6290970221949
2044-01-27,667.7909325625047
2044-01-28,870.0150759367042
2044-01-29,911.3344483154689
2044-01-30,188.52510006508552
2044-01-31,836.8138251104541
2044-02-01,872.6021951906498
2044-02-02,459.16850444248627
2044-02-03,930.3040969096419
2044-02-04,819.100287152702
2044-02-05,746.6996032382089
2044-02-06,626.7132086300135
2044-02-07,486.2895862108554
2044-02-08,915.1364902834702
2044-02-09,356.0641115429573
2044-02-10,874.1414030050316
2044-02-11,911.8434451448766
2044-02-12,258.62319411248586
2044-02-13,206.5950417425518
2044-02-14,467.31321206638336
2044-02-15,649.893472875586
2044-02-16,855.2295111971304
2044-02-17,182.6825148890964
2044-02-18,489.6082637264127
2044-02-19,817.4828633570969
2044-02-20,870.9571783259956
2044-02-21,808.1536591051657
2044-02-22,438.9965255942543
2044-02-23,461.92642901134946
2044-02-24,642.0203438080017
2044-02-25,895.459022580225
2044-02-26,1005.4450163223629
2044-02-27,703.8840734374327
2044-02-28,817.7795411168946
2044-02-29,168.61722430081082
2044-03-01,296.98715751859953
2044-03-02,388.6754762492045
2044-03-03,293.08146385860505
2044-03-04,532.5405825260677
2044-03-05,504.69378777169914
2044-03-06,504.6100275345275
2044-03-07,930.808436684532
2044-03-08,303.67489137295286
2044-03-09,858.5493512379767
2044-03-10,694.8405542068115
2044-03-11,832.0261387392254
2044-03-12,658.4158367207378
2044-03-13,400.68927114109994
2044-03-14,723.3907379647869
2044-03-15,824.9372717147784
2044-03-16,901.6941734556982
2044-03-17,854.1227635851543
2044-03-18,443.3771494066317
2044-03-19,914.6894667436306
2044-03-20,841.0732359421521
2044-03-21,518.4600886607358
2044-03-22,187.32547573310538
2044-03-23,330.83070155844746
2044-03-24,618.2963441927786
2044-03-25,420.5607072488825
2044-03-26,876.2572837077649
2044-03-27,800.7811707386378
2044-03-28,454.0844764977986
2044-03-29,841.9124007250493
2044-03-30,842.0993081258017
2044-03-31,382.22040300376585
2044-04-01,823.0192757733436
2044-04-02,509.37012012606317
2044-04-03,509.6138116544532
2044-04-04,733.7453433074268
2044-04-05,845.52637694246
2044-04-06,717.3913120859868
2044-04-07,756.4189999044818
2044-04-08,662.5180586976813
2044-04-09,872.0168388850407
2044-04-10,778.350261516943
2044-04-11,646.0631230268104
2044-04-12,236.7657687186368
2044-04-13,900.0652021455124
2044-04-14,907.1753279717166
2044-04-15,659.0308021539147
2044-04-16,744.3434769786746
2044-04-17,557.594350974949
2044-04-18,784.0773236517819
2044-04-19,653.1000875829775
2044-04-20,168.79488169930494
2044-04-21,827.0157647374075
2044-04-22,345.87995049556287
2044-04-23,675.9039490367894
2044-04-24,942.1266765736482
2044-04-25,227.76219426424572
2044-04-26,695.8644272749167
2044-04-27,444.3687904919796
2044-04-28,758.5457012161199
2044-04-29,612.4651124697012
2044-04-30,877.0058075552047
2044-05-01,383.7972816886492
2044-05-02,798.1072209576785
2044-05-03,506.34174048894505
2044-05-04,831.6622866447235
2044-05-05,812.5677147119089
2044-05-06,902.9354537211765
2044-05-07,625.9017122708062
2044-05-08,748.9737029410147
2044-05-09,773.4164594822398
2044-05-10,530.417662881091
2044-05-11,797.5121716113891
2044-05-12,176.67443755193935
2044-05-13,570.9686145956106
2044-05-14,401.3962795997602
2044-05-15,503.25265523855825
2044-05-16,694.8811398278782
2044-05-17,750.0646682621606
2044-05-18,812.5099408597442
2044-05-19,894.5015918192414
2044-05-20,527.5201972453344
2044-05-21,199.43853452604492
2044-05-22,903.8248857940166
2044-05-23,430.31023885255496
2044-05-24,974.4164827506418
2044-05-25,974.3541199620487
2044-05-26,394.8302960401953
2044-05-27,378.8417551446346
2044-05-28,371.7284187638217
2044-05-29,734.9625360091858
2044-05-30,835.9779048735045
2044-05-31,151.7529513191116
2044-06-01,374.9765757966248
2044-06-02,603.5228294092321
2044-06-03,858.3362861933801
2044-06-04,637.359930246215
2044-06-05,733.803210160404
2044-06-06,198.2597789277844
2044-06-07,608.9367372556139
2044-06-08,694.7481916715433
2044-06-09,922.2021798750569
2044-06-10,347.52334517564543
2044-06-11,395.11636841636613
2044-06-12,744.1928338027808
2044-06-13,541.6079114361185
2044-06-14,462.27665531399504
2044-06-15,746.7301642427901
2044-06-16,618.156031785309
2044-06-17,766.6543772769197
2044-06-18,761.9417172796907
2044-06-19,138.34406114237498
2044-06-20,842.8117671967067
2044-06-21,781.1972763457703
2044-06-22,747.1385003934746
2044-06-23,956.6974602503532
2044-06-24,199.02633446952947
2044-06-25,678.9000063832659
2044-06-26,777.2868648872403
2044-06-27,687.4741190979386
2044-06-28,758.8760579132236
2044-06-29,284.18123390393396
2044-06-30,513.9994310150887
2044-07-01,383.06300851607097
2044-07-02,828.6214285219346
2044-07-03,743.0286454982561
2044-07-04,837.2140668930764
2044-07-05,491.74787782011185
2044-07-06,699.6695370337816
2044-07-07,888.1784015797247
2044-07-08,331.45689026702803
2044-07-09,410.28686880596706
2044-07-10,884.9183346990894
2044-07-11,326.775146143711
2044-07-12,662.0245975383168
2044-07-13,744.2998837504017
2044-07-14,505.8996621788079
2044-07-15,955.4987629901773
2044-07-16,826.2126229999475
2044-07-17,347.8448027174295
2044-07-18,694.6280267188422
2044-07-19,840.2793919235347
2044-07-20,454.2617761664646
2044-07-21,896.2978267694215
2044-07-22,504.1339269883125
2044-07-23,835.650552051394
2044-07-24,806.7378198653432
2044-07-25,556.9802253393563
2044-07-26,823.3471262079005
2044-07-27,768.5505857525499
2044-07-28,461.0828654227705
2044-07-29,606.9450385551243
2044-07-30,762.0895500660588
2044-07-31,606.0393070957803
2044-08-01,693.2189994403692
2044-08-02,373.318626547961
2044-08-03,878.3892096387973
2044-08-04,702.8357730729894
2044-08-05,788.0907075837785
2044-08-06,274.7728870724508
2044-08-07,844.7515243208265
2044-08-08,955.1657210060447
2044-08-09,949.7144998272867
2044-08-10,618.0574751127972
2044-08-11,672.6211150930291
2044-08-12,314.5091356902668
2044-08-13,665.3331174174463
2044-08-14,702.4527698389805
2044-08-15,600.2965791013312
2044-08-16,784.2248398175922
2044-08-17,901.2211736805447
2044-08-18,459.95331264325125
2044-08-19,667.7324649151105
2044-08-20,637.9621491179173
2044-08-21,595.4372943800523
2044-08-22,158.75365470628668
2044-08-23,775.8421312232209
2044-08-24,332.9100310670718
2044-08-25,747.9449846227875
2044-08-26,866.4572562903213
2044-08-27,653.1804911644007
2044-08-28,815.9330298933339
2044-08-29,867.3358398350789
2044-08-30,876.8162404692598
2044-08-31,792.5980710374506
2044-09-01,784.316087569845
2044-09-02,928.6918589345752
2044-09-03,896.0854570616139
2044-09-04,884.844147452421
2044-09-05,509.53548610503066
2044-09-06,348.2726974509456
2044-09-07,436.4477768539091
